cik,acc_nodash,date_filed,company_name,form_type,parse_status,item401_text,auditor_out,auditor_in,reason,disagreements
1135660,000090514801500233,2001-05,CWABS INC ASSET BACKED CERTIFICATES SERIES 2001-1,8-K/A,no_items_found,,,,,
1081661,000112528201500547,2001-05,EASYLINK SERVICES CORP,8-K/A,no_items_found,,,,,
1081661,000112528201500741,2001-06,EASYLINK SERVICES CORP,8-K/A,no_items_found,,,,,
1103644,000101317601000126,2001-04,EDLAM ACQUISITION CORP,8-K/A,no_items_found,,,,,
43920,000095015201502095,2001-05,GREIF BROTHERS CORP,8-K/A,no_items_found,,,,,
45012,000004501201500019,2001-05,HALLIBURTON CO,8-K/A,no_items_found,,,,,
751145,000075114501500004,2001-06,HART INDUSTRIES INC,8-K/A,no_items_found,,,,,
1018905,000088237701500081,2001-05,IMPAC SECURED ASSETS CORP,8-K/A,no_items_found,,,,,
929299,000091406201500236,2001-05,ISOLYSER CO INC /GA/,8-K/A,no_items_found,,,,,
1140305,000095013601500681,2001-06,LB UBS COM MOR TR 2001 C2 COM MOR PASS THRU CER SER 2001 C2,8-K/A,no_items_found,,,,,
1074267,000110801701500119,2001-06,LITE KING CORP,8-K/A,no_items_found,,,,,
720896,000095013001500773,2001-04,MEMRY CORP,8-K/A,no_items_found,,,,,
913665,000091366501500020,2001-05,MOTIENT CORP,8-K/A,no_items_found,,,,,
1109860,000093066101500817,2001-06,PURE RESOURCES INC,8-K/A,no_items_found,,,,,
922488,000092779601500017,2001-05,TECHSYS INC,8-K/A,no_items_found,,,,,
1113679,000093173101500107,2001-05,THAON COMMUNICATIONS INC,8-K/A,no_items_found,,,,,
1083652,000095013301501531,2001-06,UDATE COM INC,8-K/A,no_items_found,,,,,
830664,000112878001500047,2001-04,VECTOR HOLDINGS CORP,8-K/A,no_items_found,,,,,
1133464,000090514801500982,2001-08,ASSET BACKED CERTIFICATES SERIES 2001-BC1,8-K/A,no_items_found,,,,,
829750,000095013301501966,2001-07,BANKNORTH GROUP INC/ME,8-K/A,no_items_found,,,,,
946812,000089968101500275,2001-09,BEAR STEARNS ASSET BACKED SECURITIES INC,8-K/A,no_items_found,,,,,
1066806,000089924301501477,2001-09,CONOCO INC /DE,8-K/A,no_items_found,,,,,
319687,000095015501500087,2001-07,CONTINENTAL AIRLINES INC /DE/,8-K/A,no_items_found,,,,,
1141547,000090514801500875,2001-07,CSFB ABS TRUST SERIES 2001 HE12,8-K/A,no_items_found,,,,,
1021913,000090514801500758,2001-07,CWABS INC,8-K/A,no_items_found,,,,,
1004945,000089155401503461,2001-07,ESC MEDICAL SYSTEMS LTD,8-K/A,no_items_found,,,,,
40656,000089534501500421,2001-08,GENERAL SEMICONDUCTOR INC,8-K/A,no_items_found,,,,,
860518,000109581101505239,2001-09,ITEX CORPORATION,8-K/A,no_items_found,,,,,
1047699,000095014401506379,2001-08,KING PHARMACEUTICALS INC,8-K/A,no_items_found,,,,,
1000278,000095011601500454,2001-07,PACIFICHEALTH LABORATORIES INC,8-K/A,no_items_found,,,,,
1063292,000088237701500507,2001-12,ACE SECURITIES CORP,8-K/A,no_items_found,,,,,
912875,000095013701504549,2001-11,ACTIVE IQ TECHNOLOGIES INC,8-K/A,no_items_found,,,,,
1132747,000102140801511761,2001-12,APPLE HOSPITALITY TWO INC,8-K/A,no_items_found,,,,,
946812,000088237701500446,2001-11,BEAR STEARNS ASSET BACKED SECURITIES INC,8-K/A,no_items_found,,,,,
922869,000095013301503323,2001-11,CAPITAL ONE MASTER TRUST,8-K/A,no_items_found,,,,,
1158383,000090514801501578,2001-11,CWABS INC ASSET BACK CERTIFICATES SERIES 2001-3,8-K/A,no_items_found,,,,,
350797,000094039401500466,2001-10,EATON VANCE CORP,8-K/A,no_items_found,,,,,
929299,000091406201500459,2001-10,ISOLYSER CO INC /GA/,8-K/A,no_items_found,,,,,
1141185,000095013401506961,2001-10,KERR MCGEE CORP /DE,8-K/A,no_items_found,,,,,
830158,000101410801500065,2001-10,LABONE INC/,8-K/A,no_items_found,,,,,
913756,000092838501502615,2001-11,ORTHOVITA INC,8-K/A,no_items_found,,,,,
1099391,000109939101500173,2001-11,RESIDENTIAL ASSET MORTGAGE PRODUCTS INC,8-K/A,no_items_found,,,,,
1099391,000109939101500206,2001-11,RESIDENTIAL ASSET MORTGAGE PRODUCTS INC,8-K/A,no_items_found,,,,,
1050606,000109581101505628,2001-10,SALEM COMMUNICATIONS CORP /DE/,8-K/A,no_items_found,,,,,
1037158,000095013501503894,2001-12,SELECT THERAPEUTICS INC,8-K/A,no_items_found,,,,,
776008,000093176301502307,2001-11,STAR SCIENTIFIC INC,8-K/A,no_items_found,,,,,
1161733,000095013601501887,2001-11,STRUCTURED ASSET SEC CORP MORT PAS THR CERT SER 01 16H,8-K/A,no_items_found,,,,,
1113679,000112813801500134,2001-12,THAON COMMUNICATIONS INC,8-K/A,no_items_found,,,,,
1091973,000102140801510385,2001-11,TRITON PCS HOLDINGS INC,8-K/A,no_items_found,,,,,
1064735,000102140801510384,2001-11,TRITON PCS INC,8-K/A,no_items_found,,,,,
1136869,000091191601500086,2001-12,ZIMMER HOLDINGS INC,8-K/A,no_items_found,,,,,
1162117,000090256102000070,2002-02,ABN AMRO MORTGAGE CORP SERIES 2001-8,8-K/A,no_items_found,,,,,
802106,000090514802000633,2002-03,CREDIT SUISSE FIRST BOSTON MORTGAGE SECURITIES CORP,8-K/A,no_items_found,,,,,
1004154,000091205702007950,2002-02,DAKOTA GROWERS PASTA CO,8-K/A,no_items_found,,,,,
946486,000100547702000122,2002-01,DISCOVERY LABORATORIES INC /DE/,8-K/A,no_items_found,,,,,
899290,000089375002000132,2002-02,PROVIDIAN MASTER TRUST,8-K/A,no_items_found,,,,,
882253,000089968102000002,2002-01,STRUCTURED ASSET MORTGAGE INVESTMENTS INC,8-K/A,no_items_found,,,,,
882253,000088237702000025,2002-01,STRUCTURED ASSET MORTGAGE INVESTMENTS INC,8-K/A,no_items_found,,,,,
1094767,000091142002000063,2002-03,TEXAS E SOLUTIONS INC,8-K/A,no_items_found,,,,,
1024149,000089924302000712,2002-03,US UNWIRED INC,8-K/A,no_items_found,,,,,
912875,000095012402001377,2002-04,ACTIVE IQ TECHNOLOGIES INC,8-K/A,no_items_found,,,,,
1084681,000092838502001249,2002-04,APPLE SUITES INC,8-K/A,no_items_found,,,,,
921746,000104264502000057,2002-04,BANCORP CONNECTICUT INC,8-K/A,no_items_found,,,,,
829750,000095013302001475,2002-04,BANKNORTH GROUP INC/ME,8-K/A,no_items_found,,,,,
14073,000092838502001494,2002-04,BRESLER & REINER INC,8-K/A,no_items_found,,,,,
1127993,000107878202000100,2002-05,EXCEL PUBLISHING INC,8-K/A,no_items_found,,,,,
807641,000095017202001453,2002-06,GS MORTGAGE SECURITIES CORP,8-K/A,no_items_found,,,,,
1099391,000109939102000112,2002-04,RESIDENTIAL ASSET MORTGAGE PRODUCTS INC,8-K/A,no_items_found,,,,,
932858,000093285802000032,2002-06,RESIDENTIAL ASSET SECURITIES CORP,8-K/A,no_items_found,,,,,
1122787,000102140802005302,2002-04,ROXIO INC,8-K/A,no_items_found,,,,,
1166015,000088237702000232,2002-04,SALOMON BROS MORT SEC VII SAL HOME EQU LN TR SER 2002 WMC1,8-K/A,no_items_found,,,,,
1014299,000116231802000047,2002-05,SAXON ASSET SECURITIES CO,8-K/A,no_items_found,,,,,
1014299,000116231802000048,2002-05,SAXON ASSET SECURITIES CO,8-K/A,no_items_found,,,,,
1014299,000116231802000049,2002-05,SAXON ASSET SECURITIES CO,8-K/A,no_items_found,,,,,
1014299,000116231802000050,2002-05,SAXON ASSET SECURITIES CO,8-K/A,no_items_found,,,,,
1072048,000095014202000498,2002-05,SPECTRASITE HOLDINGS INC,8-K/A,no_items_found,,,,,
1069878,000092838502002450,2002-06,TREX CO INC,8-K/A,no_items_found,,,,,
1178809,000114544302000488,2002-09,ACCRED HOME LNDRS INC AC MOR LN TR 2002-1 AS BK NT SE 2002-1,8-K/A,no_items_found,,,,,
1182887,000088237702000672,2002-09,AMERIQUEST MORT SEC INC ASSET BCKD PS THR CERT SER 2002-AR1,8-K/A,no_items_found,,,,,
1013109,000007085802000211,2002-08,BA MASTER CREDIT CARD TRUST /,8-K/A,no_items_found,,,,,
840387,000095014902001480,2002-07,BAY VIEW CAPITAL CORP,8-K/A,no_items_found,,,,,
946812,000088237702000511,2002-07,BEAR STEARNS ASSET BACKED SECURITIES INC,8-K/A,no_items_found,,,,,
946812,000088237702000512,2002-07,BEAR STEARNS ASSET BACKED SECURITIES INC,8-K/A,no_items_found,,,,,
946812,000089968102000273,2002-08,BEAR STEARNS ASSET BACKED SECURITIES INC,8-K/A,no_items_found,,,,,
1172547,000090514802002039,2002-08,C BASS MORTGAGE LOAN ASSET BACKED CERTS SER 2002 CB2,8-K/A,no_items_found,,,,,
815755,000102589402000630,2002-09,CHADMOORE WIRELESS GROUP INC,8-K/A,no_items_found,,,,,
906410,000090514802001771,2002-07,CWMBS INC,8-K/A,no_items_found,,,,,
906410,000090514802002200,2002-09,CWMBS INC,8-K/A,no_items_found,,,,,
906410,000090514802002201,2002-09,CWMBS INC,8-K/A,no_items_found,,,,,
1176349,000088237702000541,2002-07,IMPAC SECURED ASSETS CORP MORTGAGE PASS THR CERT SER 2002-3,8-K/A,no_items_found,,,,,
854460,000091406202000661,2002-09,INTERLAND INC /MN/,8-K/A,no_items_found,,,,,
64040,000095013002005463,2002-08,MCGRAW-HILL COMPANIES INC,8-K/A,no_items_found,,,,,
894253,000095013402007966,2002-07,PEROT SYSTEMS CORP,8-K/A,no_items_found,,,,,
894253,000095013402007967,2002-07,PEROT SYSTEMS CORP,8-K/A,no_items_found,,,,,
1121260,000113705002000058,2002-08,SHALLBETTER INDUSTRIES INC,8-K/A,no_items_found,,,,,
103145,000091205702028119,2002-07,VEECO INSTRUMENTS INC,8-K/A,no_items_found,,,,,
853833,000111650202001381,2002-09,XSTREAM BEVERAGE GROUP INC,8-K/A,no_items_found,,,,,
1118344,000113789202000084,2002-09,ZURICKIRCH CORP,8-K/A,no_items_found,,,,,
1062195,000104746902007678,2002-12,24/7 MEDIA INC,8-K/A,no_items_found,,,,,
867665,000086766502000021,2002-12,ABRAXAS PETROLEUM CORP,8-K/A,no_items_found,,,,,
867665,000086766502000022,2002-12,ABRAXAS PETROLEUM CORP,8-K/A,no_items_found,,,,,
1207516,000114544302000976,2002-12,ACCREDITED HOME LENDERS ACCREDITED MORT LOAN TRUST 2002-2,8-K/A,no_items_found,,,,,
1037540,000104746902006947,2002-12,BOSTON PROPERTIES INC,8-K/A,no_items_found,,,,,
1193529,000088237702000910,2002-12,CSFB MORT SEC CORP HOME EQUITY MORT TRUST 2002-3,8-K/A,no_items_found,,,,,
1005201,000104746902008057,2002-12,DEPOMED INC,8-K/A,no_items_found,,,,,
1005201,000104746902008060,2002-12,DEPOMED INC,8-K/A,no_items_found,,,,,
1000695,000095011702002848,2002-11,ENTRADA NETWORKS INC,8-K/A,no_items_found,,,,,
1109357,000095015902000643,2002-10,EXELON CORP,8-K/A,no_items_found,,,,,
1098278,000109827802000014,2002-11,FEDERAL SECURITY PROTECTION SERVICES INC,8-K/A,no_items_found,,,,,
1098278,000109827802000015,2002-11,FEDERAL SECURITY PROTECTION SERVICES INC,8-K/A,no_items_found,,,,,
310979,000108520402000031,2002-11,FIRST BANKS AMERICA INC,8-K/A,no_items_found,,,,,
789670,000078967002000070,2002-10,FIRST INDIANA CORP,8-K/A,no_items_found,,,,,
1191957,000091412102001471,2002-12,GS MORTGAGE SEC CORP MORT PASS THR CERT SER 2002-WMC1,8-K/A,no_items_found,,,,,
1176587,000116231802000215,2002-11,GS MORTGAGE SECURITIES CORP MORT PAS THR CERTS SER 2002 6F,8-K/A,no_items_found,,,,,
1178931,000116231802000202,2002-11,HOME EQUITY ASSET TRUST 2002-2,8-K/A,no_items_found,,,,,
1182924,000088237702000906,2002-12,HOME EQUITY MORTGAGE PASS THROUGH CERTIFICATES SERIES 2002-2,8-K/A,no_items_found,,,,,
1095133,000109513302000014,2002-10,ISA INTERNATIONALE INC,8-K/A,no_items_found,,,,,
1125223,000101359602000110,2002-11,LEGENDS ENTERPRISES INC,8-K/A,no_items_found,,,,,
1134011,000117152002000147,2002-11,NEVADA HOLDING GROUP INC /NV/,8-K/A,no_items_found,,,,,
1099391,000109939102000268,2002-10,RESIDENTIAL ASSET MORTGAGE PRODUCTS INC,8-K/A,no_items_found,,,,,
1099391,000109939102000270,2002-10,RESIDENTIAL ASSET MORTGAGE PRODUCTS INC,8-K/A,no_items_found,,,,,
1169573,000102024202000350,2002-11,SAXON ASSET SECURITIES TRUST 2002-1,8-K/A,no_items_found,,,,,
1203436,000090514802003182,2002-12,SSB VEHICLE SECURITIES INC SSB AUTO LOAN TRUST 2002-1,8-K/A,no_items_found,,,,,
1129495,000113699902000617,2002-10,STRUCTURED ASSET SEC CORP COMM MORT PAS THR CERT SER 2000 C5,8-K/A,no_items_found,,,,,
1129495,000113699902000618,2002-10,STRUCTURED ASSET SEC CORP COMM MORT PAS THR CERT SER 2000 C5,8-K/A,no_items_found,,,,,
928373,000117892402000021,2002-10,ZENEX TELECOM INC,8-K/A,no_items_found,,,,,
1132747,000091664103000126,2003-02,APPLE HOSPITALITY TWO INC,8-K/A,no_items_found,,,,,
1160544,000116200603000001,2003-01,BLUESTAR LEASING INC,8-K/A,no_items_found,,,,,
1177096,000102024203000108,2003-01,CDC MORTGAGE CAPITAL TRUST 2002 HE1,8-K/A,no_items_found,,,,,
895126,000095010903000854,2003-02,CHESAPEAKE ENERGY CORP,8-K/A,no_items_found,,,,,
1217001,000116231803000109,2003-03,CSFB MORTGAGE ACCEPTANCE CORP MORT BACK CERT SER 2003-1,8-K/A,no_items_found,,,,,
906410,000090514803000584,2003-02,CWMBS INC,8-K/A,no_items_found,,,,,
878720,000104746903008246,2003-03,FAO INC,8-K/A,no_items_found,,,,,
1098278,000109827803000002,2003-01,FEDERAL SECURITY PROTECTION SERVICES INC,8-K/A,no_items_found,,,,,
882095,000110465903004206,2003-03,GILEAD SCIENCES INC,8-K/A,no_items_found,,,,,
1208107,000091412103000084,2003-01,GREENWICH CAPITAL COM FUNDING CORP MORT PAS THR CER SE 02 C1,8-K/A,no_items_found,,,,,
1199369,000091412103000044,2003-01,GS MORTGAGE SECURITIES CORP MORT PAS THR CERT SE 2002 WF,8-K/A,no_items_found,,,,,
1211863,000088237703000046,2003-01,IMH ASSETS CORP IMPAC CMB TRUST SERIES 2002 9F,8-K/A,no_items_found,,,,,
1018905,000102024203000245,2003-01,IMPAC SECURED ASSETS CORP,8-K/A,no_items_found,,,,,
51644,000090342303000136,2003-02,INTERPUBLIC GROUP OF COMPANIES INC,8-K/A,no_items_found,,,,,
1208027,000102024203000115,2003-01,MORGAN STANLEY ABS CAP I INC MRT PSS THR CERT SE 2002-HE3,8-K/A,no_items_found,,,,,
1171960,000102024203000236,2003-01,MORGAN STANLEY DEAN WITTER CAPITAL I INC TRUST 2002 AM2,8-K/A,no_items_found,,,,,
712770,000071277003000005,2003-03,ONE LIBERTY PROPERTIES INC,8-K/A,no_items_found,,,,,
1006264,000093066103000728,2003-02,PATINA OIL & GAS CORP,8-K/A,no_items_found,,,,,
1119272,000111030403000001,2003-01,PRIMEPLAYER INC,8-K/A,no_items_found,,,,,
1169573,000102024203000292,2003-01,SAXON ASSET SECURITIES TRUST 2002-1,8-K/A,no_items_found,,,,,
1177087,000102024203000320,2003-01,SAXON ASSET SECURITIES TRUST 2002-2,8-K/A,no_items_found,,,,,
1089542,000111650203000031,2003-01,SFBC INTERNATIONAL INC,8-K/A,no_items_found,,,,,
1089542,000111650203000415,2003-03,SFBC INTERNATIONAL INC,8-K/A,no_items_found,,,,,
1126426,000109690603000017,2003-01,SHAFT INC,8-K/A,no_items_found,,,,,
1212448,000088237703000081,2003-01,STRUCTURED ASSET MORT INV INC BEAR STEARNS ARM TRUST 2002-12,8-K/A,no_items_found,,,,,
1221159,000088237703000527,2003-03,STRUCTURED ASSET MORT INVEST INC MORT PAS THR CERTS SER 03 1,8-K/A,no_items_found,,,,,
1045993,000095014403003222,2003-03,SUMMIT BROKERAGE SERVICES INC / FL,8-K/A,no_items_found,,,,,
1045445,000102140803000143,2003-01,UBICS INC,8-K/A,no_items_found,,,,,
949956,000089161803001064,2003-02,VERITY INC \DE\,8-K/A,no_items_found,,,,,
802106,000095011603002226,2003-04,CREDIT SUISSE FIRST BOSTON MORTGAGE SECURITIES CORP,8-K/A,no_items_found,,,,,
1221358,000116231803000130,2003-04,CSFB MORT SEC CORP MORT BACKED PASS THR CERTS SER 2003 AR5,8-K/A,no_items_found,,,,,
906410,000090514803002130,2003-06,CWMBS INC,8-K/A,no_items_found,,,,,
885533,000095014403004642,2003-04,ELITE INFORMATION GROUP INC,8-K/A,no_items_found,,,,,
1212123,000091412103000501,2003-04,GS MORTGAGE SEC CORP MORT PASS THR CERT SER 2002-HE2,8-K/A,no_items_found,,,,,
1236576,000088237703000993,2003-06,IMH ASSETS CORP IMPAC CMB TRUST SERIES 2003-6,8-K/A,no_items_found,,,,,
1095133,000109513303000006,2003-04,ISA INTERNATIONALE INC,8-K/A,no_items_found,,,,,
56873,000102140803008677,2003-06,KROGER CO,8-K/A,no_items_found,,,,,
1220672,000091412103000571,2003-05,MORGAN STANLEY DEAN WITTER CAPITAL I INC SERIES 2003 NC2,8-K/A,no_items_found,,,,,
1134011,000117152003000096,2003-04,NEVADA HOLDING GROUP INC /NV/,8-K/A,no_items_found,,,,,
1193311,000102329103000017,2003-05,ONCOR ELECTRIC DELIVERY CO,8-K/A,no_items_found,,,,,
1082822,000101540203002526,2003-06,PALOMAR ENTERPRISES INC,8-K/A,no_items_found,,,,,
77155,000095014203000892,2003-05,PENN TRAFFIC CO,8-K/A,no_items_found,,,,,
799097,000102189003000100,2003-04,SAN HOLDINGS INC,8-K/A,no_items_found,,,,,
1040971,000110465903010480,2003-05,SL GREEN REALTY CORP,8-K/A,no_items_found,,,,,
1229869,000088237703001019,2003-06,STRUCT ASS MORT INV INC BS ALTA MORT PAS THR CER SER 2003 1,8-K/A,no_items_found,,,,,
882253,000116923203002927,2003-04,STRUCTURED ASSET MORTGAGE INVESTMENTS INC,8-K/A,no_items_found,,,,,
882253,000091142003000126,2003-06,STRUCTURED ASSET MORTGAGE INVESTMENTS INC,8-K/A,no_items_found,,,,,
1064735,000119312503010279,2003-06,TRITON PCS INC,8-K/A,no_items_found,,,,,
1023291,000102329103000015,2003-05,TXU CORP /TX/,8-K/A,no_items_found,,,,,
33015,000102329103000017,2003-05,TXU GAS CO,8-K/A,no_items_found,,,,,
710182,000102329103000017,2003-05,TXU US HOLDINGS CO,8-K/A,no_items_found,,,,,
1236961,000090514803002807,2003-08,AMERICAN GENERAL  MRT LN ASST BCKD PS THR CRTS SR 2003-1,8-K/A,no_items_found,,,,,
859792,000085979203000027,2003-09,AMERICAN UNITED GLOBAL  INC,8-K/A,no_items_found,,,,,
859792,000085979203000029,2003-09,AMERICAN UNITED GLOBAL  INC,8-K/A,no_items_found,,,,,
1227109,000088237703001172,2003-07,AMERIQUEST MORT SEC INC ASSET BACK PAS THR CERTS SER 2003 5,8-K/A,no_items_found,,,,,
1129284,000124183303000046,2003-09,CAVALCADE OF SPORTS MEDIA INC,8-K/A,no_items_found,,,,,
885694,000095013703004801,2003-09,COVEST BANCSHARES INC,8-K/A,no_items_found,,,,,
1021913,000090514803002878,2003-08,CWABS INC,8-K/A,no_items_found,,,,,
32020,000095015203008061,2003-09,ELDER BEERMAN STORES CORP,8-K/A,no_items_found,,,,,
1137883,000122259803000015,2003-09,GOLDEN HAND RESOURCES INC,8-K/A,no_items_found,,,,,
1177182,000091431703002671,2003-09,HIGH COUNTRY FINANCIAL CORP,8-K/A,no_items_found,,,,,
923118,000092311803000110,2003-08,HOME PROPERTIES OF NEW YORK INC,8-K/A,no_items_found,,,,,
1041954,000119312503016844,2003-07,ITC DELTACOM INC,8-K/A,no_items_found,,,,,
1261652,000091412103001227,2003-09,MORGAN STANLEY ABS CAPITAL I INC TRUST 2003-HE2,8-K/A,no_items_found,,,,,
1096958,000119312503049019,2003-09,OPENTV CORP,8-K/A,no_items_found,,,,,
774352,000077435203000058,2003-08,RESIDENTIAL FUNDING MORTGAGE SECURITIES I INC,8-K/A,no_items_found,,,,,
1210129,000113699903000299,2003-08,STRUCTURED ASSET SEC CORP II COM MORT PAS THR CERT SE 02 C7,8-K/A,no_items_found,,,,,
104889,000095015703000561,2003-09,WASHINGTON POST CO,8-K/A,no_items_found,,,,,
1251001,000116231803000440,2003-10,CSFB HOME EQUITY PASS THROUGH CERTS SER 2003-4,8-K/A,no_items_found,,,,,
1021913,000090514803004173,2003-12,CWABS INC,8-K/A,no_items_found,,,,,
906410,000090514803003687,2003-10,CWMBS INC,8-K/A,no_items_found,,,,,
1240598,000091412103001827,2003-12,DEUTSCHE MORT & ASSET RECEIVING CORP COMM 2003 LNB1,8-K/A,no_items_found,,,,,
1085653,000104746903038880,2003-12,ECOLLEGE COM,8-K/A,no_items_found,,,,,
907410,000089161803005621,2003-10,ESS TECHNOLOGY INC,8-K/A,no_items_found,,,,,
1137104,000105640403002237,2003-11,FIRST UNION COMM MORT TRUST COMM MOR PAS THR CER SER 2000-C1,8-K/A,no_items_found,,,,,
23055,000114043703000400,2003-12,GROUP 1 SOFTWARE INC,8-K/A,no_items_found,,,,,
805037,000089843203001017,2003-10,MID ATLANTIC MEDICAL SERVICES INC,8-K/A,no_items_found,,,,,
1257839,000116231803000468,2003-11,MORTGAGE ASSET SEC TRANS INCMASTR ASSET SEC TR 2003 7,8-K/A,no_items_found,,,,,
1263762,000119312503068408,2003-10,NEW CENTURY BANCORP INC,8-K/A,no_items_found,,,,,
87050,000114420403006357,2003-10,SBE INC,8-K/A,no_items_found,,,,,
1127242,000123224703000032,2003-10,SPECIALIZED LEASING INC,8-K/A,no_items_found,,,,,
1265492,000088237703002007,2003-12,STRUCTURED ASSET MORT INV INC MORT PAS THR CERTS SER 2003-3,8-K/A,no_items_found,,,,,
882253,000091142003000234,2003-11,STRUCTURED ASSET MORTGAGE INVESTMENTS INC,8-K/A,no_items_found,,,,,
1265513,000095013603002604,2003-10,STRUCTURED ASSET SEC CORP II LB UBS COMM MORT TR 2003-C7,8-K/A,no_items_found,,,,,
1265513,000095013603002995,2003-12,STRUCTURED ASSET SEC CORP II LB UBS COMM MORT TR 2003-C7,8-K/A,no_items_found,,,,,
849101,000084910104000005,2004-01,AVADO BRANDS INC,8-K/A,no_items_found,,,,,
1073785,000107378504000003,2004-02,CHINA XIN NETWORK MEDIA CORP,8-K/A,no_items_found,,,,,
1279820,000088237704000440,2004-02,CITIGROUP MORTGAGELN TR ORIGEN MANU HOUS CONT TR NTS SER 200,8-K/A,no_items_found,,,,,
1130128,000113012804000008,2004-03,CLAREMONT TECHNOLOGIES CORP,8-K/A,no_items_found,,,,,
1068199,000104746904005554,2004-02,COMPUCREDIT CORP,8-K/A,no_items_found,,,,,
25657,000002565704000005,2004-03,CRESTED CORP,8-K/A,no_items_found,,,,,
1262111,000105640404000893,2004-03,CSFB MORT SEC CORP COM MORT PAS THR CERTS SER 2003 C4,8-K/A,no_items_found,,,,,
1272118,000090514804000483,2004-01,CWABS INC ASSET BACKED CERTS SERIES 2003 5,8-K/A,no_items_found,,,,,
906410,000090514804000078,2004-01,CWMBS INC,8-K/A,no_items_found,,,,,
906410,000090514804001186,2004-03,CWMBS INC,8-K/A,no_items_found,,,,,
892160,000108802004000002,2004-01,DERMA SCIENCES INC,8-K/A,no_items_found,,,,,
1137104,000105640404000897,2004-03,FIRST UNION COMM MORT TRUST COMM MOR PAS THR CER SER 2000-C1,8-K/A,no_items_found,,,,,
1271792,000091412104000063,2004-01,GREENWICH CAPITAL COMM MORT PASS THR CERTS SER 2003-C2,8-K/A,no_items_found,,,,,
1059155,000110465904004252,2004-02,GRIC COMMUNICATIONS INC,8-K/A,no_items_found,,,,,
917406,000119312504010471,2004-01,HANCOCK JOHN LIFE INSURANCE CO,8-K/A,no_items_found,,,,,
923118,000092311804000019,2004-02,HOME PROPERTIES INC,8-K/A,no_items_found,,,,,
1165271,000116169704000213,2004-03,IGAMES ENTERTAINMENT INC,8-K/A,no_items_found,,,,,
1042431,000119312504009834,2004-01,INTERWOVEN INC,8-K/A,no_items_found,,,,,
1256074,000113699904000128,2004-03,JP MORGAN CHASE COM SEC CORP PASS THRU CERT SER 2003-CIBC6,8-K/A,no_items_found,,,,,
1256074,000113699904000129,2004-03,JP MORGAN CHASE COM SEC CORP PASS THRU CERT SER 2003-CIBC6,8-K/A,no_items_found,,,,,
1277774,000091412104000383,2004-03,MORGAN  STANLEY ABS CAP I INC MORT PAS THR CERT SER 2004 NC1,8-K/A,no_items_found,,,,,
802481,000119312504009857,2004-01,PILGRIMS PRIDE CORP,8-K/A,no_items_found,,,,,
803112,000095015204000278,2004-01,SECOND BANCORP INC,8-K/A,no_items_found,,,,,
101594,000010159404000068,2004-03,US ENERGY CORP,8-K/A,no_items_found,,,,,
934445,000093041304001790,2004-04,ACL SEMICONDUCTOR INC,8-K/A,no_items_found,,,,,
